ikababaliw,17
ikalimampung,17
ikasawi,17
ikaapatna,17
ika-ika,17
ikakasiya,17
ikinawindang,17
ikawangtanging,16
ikinakanyod,16
ikinandong,16
ikakama,16
ikinatwirang,16
ikasaya,16
ika-apatnapung,16
ikinakategorya,16
ikalabing-walong,16
ikalimampu,16
ikinatahimik,16
ikinatumba,16
ikalabingisang,16
ikadadali,16
ikaaangat,16
ikalilinis,16
ikakatagumpay,16
ikatatagal,16
ikatataguyod,16
ikinagulantang,16
ikalawangmarkahankasaysayan,15
ikabigla,15
ikinakaharap,15
ikaduwa,15
ikinakantot,15
ikawing,15
ikabuhay,15
ikinatalo,15
ikaunang,15
ikalwa,15
ikambyo,15
ikalulugi,15
ikinakambal,15
ikinakunot,15
ikinakaskas,15
ikawsa,15
ikasandaang,15
ika-tatlumput,14
ikawpala,14
ika-isandaang,14
ikayaman,14
ikinakatuwiran,14
ikakatuwiran,14
ika-labing-apat,14
ika-limampung,14
ika-cancel,14
ikawnaang,13
ikalabingtatlong,13
ikasampo,13
ikinahiyang,13
ikinapikon,13
ikahuli,13
ikauna,13
ikalabing-dalawang,13
ikawawasak,13
ikinamula,13
ikinakandado,13
ikinawala,13
ikalabimpito,13
ikatulo,13
ikaliliwanag,13
ikinatigas,13
ikalalakas,13
ikinakahon,13
ikalawangalamat,12
ikakalungkot,12
ikinansela,12
ikinayaman,12
ikinainit,12
ikapapanuto,12
ika-labingisang,12
ikinaltas,12
ikinakagalit,12
ika-labing-isa,12
ikaapatnapu,12
ikawr,12
ikasarang,12
ikana,12
ikinahagalpak,12
ikaklit,12
ika-labinlimang,12
ikalabing-walo,12
ikao,12
ikinakampay,12
ikinapanalo,12
ikinaiyak,12
ika-18ng,11
ika-tatlumpung,11
ikat-long,11
ikinapaging,11
ikinantot,11
ikatlong-partido,11
ikasampung-bahagi,11
ikinarangal,11
ikaaaliw,11
ikaapatnapung,11
ikakailang,11
ika-labingsiyam,11
ikinaaliw,11
ikaduhang,11
ikinagusto,11
ikagaganap,11
ikalawangpagparito,11
ikinabig,11
ikawawala,11
ikainggit,11
ikau,11
ikaww,11
ikasisigla,11
ikaa,11
ikahihikayat,11
ikawww,11
ikalawangdigmaang,11
ika-labindalawa,11
ikaganda,11
ikinakadyot,11
ikinaha,11
ikinasabik,11
ikatataas,11
ikinawing,10
ikinambyo,10
ikakatibay,10
ikalabingdalawang,10
ikadalawangpu,10
ikau-unlad,10
ikinabubuti,10
ikakaselos,10
ikaï¿,10
ikinalulumbay,10
ikalabing-siyam,10
ikaluluwag,10
ikinabagsak,10
ika-13th,10
ikakagaan,10
ikakapanalo,10
ikinasarap,10
ikaq,10
ikinasindak,10
ikarwa,10
ikinalito,10
ikatatalo,10
ikaalarma,10
ikabig,10
ikaiinis,10
ikapitong-araw,10
ikinait,10
ikinasakit,10
ika-pu,10
ikapagkakamit,10
ikinakiliti,10
ikinababaliw,10
ikapipinsala,10
ikakabubuti,10
ikalabintatlo,10
ikaï¿,10
ikinalilibog,9
ikinalas,9
ikasakit,9
ikinasigaw,9
ikinagulo,9
ikapagiging,9
ikalabinglimang,9
ika6nautos,9
ikalulusog,9
ikinaligaya,9
ikalabingtatlo,9
ika-labin,9
ikinapula,9
ikatulong,9
ikinagaganda,9
ika-3rd,9
ikinatutuwang,9
ikakasikat,9
ikakagaling,9
ikinapahamak,9
ikinailing,9
ikatanggal,9
ikabibilis,9
ikapitumpu,9
ikinahulog,9
ikina-shock,9
ika-isandaan,9
ikaka-proud,9
ikakalugi,9
ika-labing-anim,9
ikapangamba,9
ikakaskas,9
ikinagimbal,9
ika-pitumpung,8
ikatatlumpo,8
ikalawangkanlurang,8
ikatirik,8
ikakaligtas,8
ikinaka,8
ikinakabahala,8
ikinalilito,8
ikakabahala,8
ikababago,8
ikalalaki,8
ikinalang,8
ikinalakas,8
ikaaaw,8
ikinaiirita,8
ikailang,8
ikakaba,8
ikagigiba,8
ikatlng,8
ikinaunlad,8
ikalabingpitong,8
ikakapanatag,8
ika-labingdalawang,8
ikapananatili,8
ikawba,8
ikinakain,8
ikawlangatako,8
ikawikawang,8
ikahuhuli,8
ikadalawa,8
ikanyod,8
ika-labingwalong,8
ikaisa,8
ikakabash,8
ikinalong,8
ikinataranta,8
ikayod,8
ikawayakin,8
ikinamamangha,8
ikaanimna,8
ika-dalawa,8
ikinaasar,8
ikinakainis,8
ikawnga,8
ikakataas,8
ikinakawing,8
ikawwww,8
ikagugulo,8
ikatloy,8
ikaw/kayo,8
ikakasang,8
ikababahala,8
ikinasanhi,8
ikalawangmarkahankalagayang,7
ikalawangmarkahankalagayangheograpikal,7
ikawanggusto,7
ikapapaanyo,7
ika-animna,7
ikadalawangput,7
ikinagitla,7
ikakatalo,7
ika-apatnapu,7
ikado,7
ikawangsiyang,7
ika-v,7
ikinahagikhik,7
ika-10th,7
ikamamangha,7
ika-10ng,7
ikalabing-limang,7
ika-ii,7
ika-14th,7
ikahihiyang,7
ika6na,7
ika-17ng,7
ikinakasama,7
ikalabinganim,7
ikinaba,7
ikakabigla,7
ikahimatay,7
ikinahiyaw,7
ikaaapat,7
ikinakatawan,7
ikinasisira,7
ikaruga,7
ikawtubo,7
ikanagulat,7
ikinatangi,7
ikawmismo,7
ikabubuo,7
ikaaaring-ganap,7
ikapapatawad,7
ikait,7
ikaaaresto,7
ika-cut,7
ikinahaharap,7
ikinalubog,7
ika-labimpitong,7
ikalugi,7
ikargang-pakuha,7
ikakahon,7
ikasangkol,7
ikinahanga,7
ika-syam,7
ikinataba,7
ikinatampo,7
ikinasamid,7
ikinatataka,7
ikapagkakaisa,7
ikinabulagta,7
ikinabilib,7
ikinaangat,7
ikinaluluoy,7
ikasasawi,7
ikari,7
ikinatili,7
ika-50th,7
ikinakayod,7
ikatatamo,7
ikaluwalhati,7
ikinayamot,7
ikabababa,7
ikalahan,6
ikabuntis,6
ikahihirap,6
ikinama,6
ika-19th,6
ikalawangpaniniwala,6
ikalawangmarkahansinocentrism,6
ika-labing-dalawang,6
ikapangambang,6
ikalunod,6
ika-23rd,6
ikaiinggit,6
ikapangyayari,6
ikapagbabago,6
ikinakama,6
ikinakanlong,6
ika-labingpitong,6
ikinawiwili,6
ikagat,6
ikakahiyang,6
ikinaiinggit,6
ikansel,6
ikinapoot,6
ikinahuli,6
ikakandidato,6
ikinagaling,6
ika-aapat,6
ika-20th,6
ikakampay,6
ikanyang,6
ikakagulo,6
ikinailang,6
ikina-offend,6
ikakatutuwa,6
ikaaari,6
ikinaatras,6
ikawit,6
ikakawit,6
ika-40th,6
ikalang,6
ikina-inis,6
ikinakailang,6
ikinangisi,6
ikapapanatili,6
ikawasak,6
ikalawang-oras,6
ikakarangal,6
ikawikawikaw,6
ika-labingtatlong,6
ikami,6
ika-labinganim,6
ika-7ng,6
ikapagkakasundo,6
ikapugto,6
ikabubuting,6
ikalabinwalong,6
ikakategorya,6
ikatitiwasay,6
ikawangnasaisip,6
ikinalitaw,6
ikabuwal,6
ikinasinghap,6
ika-insecure,6
ikalawang-taon,6
ikatlong-partidong,6
ikinatawan,6
ikalalamang,6
ikatatag,6
ikawnaman,6
ika-s,6
ikanlong,6
ikawsalamat,6
ikinargang,6
ikawatakoay,6
ikalawangmarkahanmarkahan,5
ikawlamangatako,5
ikinakailangan,5
ikanong,5
ikawlangangmamahalin,5
ikapapahiya,5
ikayat,5
ikinahilo,5
ikalawangindia,5
ikalilito,5
ikinatango,5
ikinakawit,5
ikinabasa,5
ikinababa,5
ikaayo,5
ikina-ungol,5
ikinasisindak,5
ikatong,5
ika-copy,5
ikatatapos,5
ika-dalawam,5
ika-limampu,5
ikaiyak,5
ikawangbaby,5
ikadalawangpung,5
ika-labing-siyam,5
ikinadakip,5
ikalumbay,5
ikawhindi,5
ikalipay,5
ika-17th,5
ikatampo,5
ikasikat,5
ikalabing-lima,5
ikalabinlima,5
ikapang,5
ikatitiwalag,5
ikasanlibong,5
ika-third,5
ikinatingin,5
ikasisiyang,5
ikawlamangangiibigin,5
ikinakait,5
ikabubuwal,5
ika-worry,5
ika-animnapu,5
ikinaputol,5
ikatolo,5
ikaw?ako,5
ikakantot,5
ikaayos,5
ikaaaring,5
ikinamumuhi,5
ikanatuwa,5
ikalabingapat,5
ikawhuwag,5
ikinaigtad,5
ikalabing-tatlong,5
ikawag,5
ikakagalak,5
ikakampanyang,5
ika-line,5
ikinapahiya,5
ikinaliyad,5
ikawrin,5
ikalawangbahagi,5
ikaw.ang,5
ikayamot,5
ikaon,5
ikasasarap,5
ikauusad,5
ikinaharap,5
ikadong,5
ikaligaya,5
ikinasimangot,5
ikadapa,5
ikaka-unlad,5
ikinakaso,5
ika-6th,5
ikinalma,5
ikalabingdalawa,5
ikasangpu,5
ika-15th,5
ikapitongaraw,5
ikatlongaraw,5
ikagising,5
ika-25th,5
ikawlangat,5
ika-21st,5
ikinalaglag,5
ikinalakal,5
ika-labintatlo,5
ikakauunlad,5
ika-13ng,5
ikalawalang,5
ikaga,5
ikinalugi,5
ikawsana,5
ikaklaro,5
ikayayamot,5
ikakaangat,5
ikadurog,5
ikinakanta,5
ikinapangyayari,4
ikalimang-dimensional,4
ikalimangyugto,4
ikasusuklam,4
ikakalendaryo,4
ika-sampong,4
ikapaat,4
ika-labingapat,4
ikaltong,4
ikinatataba,4
ikamula,4
ikarus,4
ikinasorpresa,4
ikaltlong,4
ikagigitla,4
ikatatlumpong,4
ikadismaya,4
ikawangala,4
ikinadurog,4
ika-ikang,4
ikalawangsinocentrismmarkahanang,4
ikalkula,4
ikatahimik,4
ikabingi,4
ikabawas,4
ikanabubuhay,4
ikatatlumput,4
ikinalikot,4
ikawtunay,4
ikante,4
ikaya,4
ikasan,4
ikatan,4
ikakaasenso,4
ikawme,4
ikinabuwal,4
ikapan,4
ikinandidato,4
ikatlong-kamay,4
ikak,4
ikasyam,4
ikahulugan,4
ikawï¿,4
ikaduwal,4
ika-lulumpo,4
ikalabing-pitong,4
ikinabingi,4
ikatalong,4
ikinapamula,4
ikakainis,4
ikabigo,4
ikinahagok,4
ikalimang-grader,4
ikinahapis,4
ikakapagod,4
ikapagpapatuloy,4
ikinakamot,4
ikakadena,4
ikakasala,4
ikatumba,4
ika-labingwalo,4
ikatisod,4
ikinasasakit,4
ikantasya,4
ikadagdag,4
ikaiirita,4
ikinapapahamak,4
ikinakampanyang,4
ikakandong,4
ikakaluwalhati,4
ikinahahapis,4
ikinahina,4
ikinabalisa,4
ika-onom,4
ikahulog,4
ikinapuputok,4
ikinapapagod,4
ikinakuwa,4
ikinang,4
ikinamuhi,4
ikawanghanap,4
ikinasikat,4
ika-limamput,4
ikakapital,4
ikinakadena,4
ikinagugulo,4
ikacancel,4
ikasigaw,4
ikawe,4
ikabuturan,4
ikinabasag,4
ikahahapis,4
ikapulo,4
ikalawangkabanata,4
ikababangon,4
ikinakaiba,4
ikatwirang,4
ikinaladkad,4
ikasanlibo,4
ikinaaresto,4
ikahapis,4
ikali,4
ika-9th,4
ikakastress,4
ikatatanghal,4
ika-cast,4
ikahit,4
ikakalutas,4
ika-b,4
ikakasarap,4
ikap,4
ikinabibilib,4
ikinasusuka,4
ikakaya,4
ikaaw,4
ikawangkulang,4
ika-23ng,4
ikag,4
ikaduda,4
ikina-alarma,4
ikatitimawa,4
ika-huling,4
ikinamada,4
ikasugat,4
ikalog,4
ikakagaganda,4
ikinapitlag,4
ikababatid,4
ikakadyot,4
ikinatameme,4
ikawlaging,4
ikinatiwalag,4
ika-30th,4
ikinahaba,4
ikinabagabag,4
ikinaduduwal,4
ikasasaayos,4
ikinamot,4
ikawlangikawlang,4
ika-proud,4
ikakaginhawa,4
ikakawing,4
ikasya,4
ikaupat,4
ikapagpapala,4
ika-11ng,4
ika-2ng,4
ikalabing-tatlo,4
ikinatahol,4
ikinawasak,4
ikaluluwalhating,4
ikalilibang,4
ika-pitumpu,4
ikaduwang,4
ika-20ng,4
ikalaua,4
ikam,4
ikasyon,4
ikapa,4
ikalabinglima,4
ikaseselos,4
ikasasanhi,4
ikinaloloka,4
ikakalugod,4
ikalawangkamatayan,4
ikinaluluwalhati,4
ikawyung,4
ikapahiya,4
ikinanginig,4
ikaaaaw,4
ikakalabas,4
ikatawa,4
ikalawang-hulaan,4
ikinaselos,4
ikapagpapabago,4
ikaubos,4
ikakalibog,4
ikasuka,4
ikarete,4
ika-20siglo,4
ikakabago,4
ikaputol,4
ikanin,4
ikinatatangï¿½ï,3
ikapital,3
ikalawang-anak,3
ikawangbuhay,3
ikinaiinip,3
ikawasaki,3
ikawnangaang,3
ikatlongyugto,3
ikinambal,3
ika-29ng,3
ikalawangpagdating,3
ikapagtitibay,3
ikapangangaral,3
ikinabet,3
ikawlangangiibiginko,3
ika-35th,3
ikaw.kaya,3
ikinabuwis,3
ikatitiyak,3
ikawnag,3
ikadadagdag,3
ikinapintig,3
ikinasulong,3
ikatlongpartido,3
ikawf,3
ikawangmahal,3
ikalas,3
ikayikay,3
ikatlongdaigdig,3
ikasisisi,3
ikinaka-proud,3
ikawdin,3
ikakapanget,3
ikinagat,3
ika-18th,3
ika-8th,3
ikarindi,3
ikinababagabag,3
ikataranta,3
ikinalikaw,3
ikinaaasar,3
ikalawaat,3
ikinaaabot,3
ikalawangaraw,3
ikakabusog,3
ikababawas,3
ikawiwili,3
ikawangdahilan,3
ika-sandaang,3
ika-l,3
ikahatag,3
ikabago,3
ikahihina,3
ikawangiibigin,3
ikinabungisngis,3
ikinabilis,3
ikinabaling,3
ikalawangmarkahanbalangkas,3
ika-animnapung,3
ikinatha,3
ika-7th,3
ikinatupok,3
ikabilang,3
ikalawangyugto,3
ika-anum,3
ikinagana,3
ikatiwala,3
ika-ilang,3
ikad,3
ikaka-ayos,3
ikinabalik,3
ikandidato,3
ikalkal,3
ikinatulala,3
ika-5th,3
ika-i,3
ika-31st,3
ikawdi,3
ikaualo,3
ikalalalim,3
ikinais,3
ikinatirik,3
ikamangha,3
ikakabig,3
ikinagugusto,3
ikawtanging,3
ikalaboso,3
ikakamamatay,3
ikamada,3
ikinabilog,3
ikalulubog,3
ikatutumpak,3
ika-11th,3
ikatagumpay,3
ikanan,3
ikatatanyag,3
ikakapangit,3
ikabulag,3
ikakabubuhay,3
ikinaasiwa,3
ikakapakinabang,3
ikalaang,3
ikinatama,3
ikawangkasama,3
ikinabwisit,3
ikapagtataka,3
ikaaalis,3
ikakikilig,3
ikinakas,3
ikatlongrepublika,3
ikinangiwi,3
ikasisindak,3
ikina-bubuhay,3
ikalaawang,3
ikayog,3
ikakalinaw,3
ikaaalam,3
ikinatatangi,3
ika-labinlima,3
ika-n,3
ikina-shocked,3
ikasibak,3
ika-4th,3
ikinanonisa,3
ikagaling,3
ikinatatampo,3
ikalulugmok,3
ikinakatsang,3
ikapagwawagi,3
ikinaluha,3
ikinasusuklam,3
ikakapahiya,3
ikinabitin,3
ikinalugmok,3
ika-13kabanata,3
ika-uunawa,3
ikababalik,3
ikatiwasay,3
ikaputok,3
ikinatataas,3
ikaasar,3
ikawanglaginghanap,3
ikakapasa,3
ikakatalino,3
ika-apatna,3
ikalulumbay,3
ikawangnumber,3
ikinaisip,3
ika-labing-walong,3
ikawlangatakoang,3
ikakaluwag,3
ikalabing-dalawa,3
ikakalkula,3
ikinakanal,3
ikakasera,3
ikinaganap,3
ikalaki,3
ikatlaong,3
ikaloka,3
ikakikita,3
ika-29th,3
ikapagsisisi,3
ikinakawag,3
ika-38th,3
ikabayad,3
ikinababahalang,3
ikatha,3
ikamumuhi,3
ikinaaaliw,3
ikasabog,3
ikagaan,3
ikinainggit,3
ikinapipinsala,3
ikatatampok,3
ikinabubusog,3
ika2matay,3
ikapunit,3
ikasusumpa,3
ikina-iba,3
ikinawalan,3
ikatabang,3
ikinadidismaya,3
ikano,3
ikatitino,3
ikakanyod,3
ikatataba,3
ikararapa,3
ika-4nh,3
ikakatay,3
ikapapanganib,3
ikaruruwa,3
ikayayabong,3
ikapapakinabang,3
ikinalokah,3
ikamot,3
ikakarir,3
ikauunladng,3
ikalawangpagkakataon,3
ikalagot,3
ikawmahal,3
ikaw.ako,3
ikinagwapo,3
ikapagbabalik-loob,3
ikinayod,3
ikapikon,3
ikarir,3
ika-28th,3
ikasuklam,3
ikalalawak,3
ikayayanig,3
ikalaimang,3
ikasabik,3
ika-aayos,3
ikinagigil,3
ikinakikilig,3
ikasampungbahagi,3
ikayhindi,3
ikakaproud,3
ika-dalawamput-isang,3
ikaloob,3
ikaawww,3
ikapanalo,3
ikinahirap,3
ikinabuntong,3
ikinawalang,3
ikinasisiyang,3
ikina-angat,3
ikina-bigla,3
ikakairita,3
ikaproud,3
ikai,3
ikakatanggal,3
ikatlo.,3
ikasala,3
ika-8ng,3
ika-5ng,3
ikalugmok,3
ika-guilty,3
ikinatayo,3
ikinayayamot,3
ikinakabaliw,3
ikaymahal,3
ikalilinang,3
ikasasagana,3
ikalawag,3
ikatakotang,3
ikakabawas,3
ikinangng,3
ikakaiyak,3
ikalawanglinggo,3
ikaisang,3
ikawatikaw,3
ikaligiran,3
ika-sorry,3
ika-sandaan,3
ikakaoffend,3
ikaeenjoy,3
ikakambyo,3
ikawaysakin,3
ikawikawikawikaw,3
ikalabingisa,3
ikinahihirap,3
ikinasong,3
ikaaamin,3
ikapitung,3
ika-117th,3
ika-6na,3
ikina-ngiti,3
ikinakasakit,3
ikinahimatay,3
ikinakargang,3
ikakamot,3
ikinaresulta,3
ikakatok,3
ikaika,3
ikatlon,3
ikabataan,3
ikawpero,3
ikawwwww,3
ikagganda,3
ikalawang-pinakamalaking,3
ikinapilipit,3
ikinakikiliti,3
ikinalunod,3
ikadudurog,3
ika-30ng,3
ikalabindalawa-pinakamahabang,3
ikakabaliw,3
ika-labingpito,3
ikaloloka,3
ikinaluwag,3
ika-21-siglong,3
ikakait,3
ikaiba,3
ikatambag,3
ikaapat.sa,2
ikaanim.sa,2
ikinaiib,2
ikawpunan,2
ikinacait,2
ikinasasabik,2
ikawparinangsinisigaw,2
ikapanaig,2
ikalawamg,2
ikinapapanatag,2
ika-32anibersaryo,2
ikinapayat,2
ikina-iinis,2
ikarurunong,2
ikawangnaismakasama,2
ikinahihinayang,2
"ikaw,pag-ibig",2
ikawalongsiglo,2
ikinakahiyang,2
ikaapatnamarkahan,2
ikawkailangan,2
ikawangligaya,2
ikaklase,2
ikatlong-mata,2
ikawnasa,2
ikawmaging,2
ikalawangdinastiyang,2
ikalawangkabihasnang,2
ikinatlo,2
ikatlumpung,2
ikapitumpong,2
ikinalalakas,2
ikinarta,2
ika-nth,2
ikabu2ti,2
ika-100ng,2
ika-31anibersaryo,2
ikapapayat,2
ikalimangtaon,2
ikalubog,2
ikakasawi,2
ika-linya,2
ikalso,2
ikatatlongpu,2
ikaani,2
ikada,2
ikinatunaw,2
ikaluluha,2
ikawkatotohanan,2
ikawdangal,2
ikaginhawa,2
ika-24th,2
ikakalago,2
ikadalawamput-apat,2
ikinadenang,2
ika-iv,2
ikawlamangaking,2
ikinalawit,2
ikakakbuti,2
ikatunaw,2
ikawpuso,2
ikinababahal,2
ikakamay,2
ikinaputi,2
ika2unlad,2
ikina-lo-loka,2
ikinaligtas,2
ikinatitisod,2
ika-52nd,2
ikinapangamba,2
ikinapopoot,2
ikabet,2
ikalabing-walo-siglo,2
ikinauunlad,2
ikabubusog,2
ikinasilaw,2
ikaw/kau,2
ikagen,2
ika-crop,2
ikalawangkonsilyo,2
ikahihiwalay,2
ikinasuspinde,2
ikinapagiging,2
ikabibigo,2
ikawparinanghinahanapngpuso,2
ikadalawamputdalawa,2
ikasosorpresa,2
ikinapagtataka,2
ikawlamangangakingiibigin,2
ikinamulat,2
ikamammatay,2
ikamamalas,2
ikatlong-gawad,2
ikacopy,2
ikawako,2
ikahahanga,2
ikalat-kalat,2
ikinari,2
ikalita,2
ikalawang-klaseng,2
ikinaklasipika,2
ikanalibog,2
ika-100th,2
ikawkapag,2
ikinatatalo,2
ikinalaboso.sa,2
ikawlangangakingmahalang,2
ika-119th,2
ikaw.ngunit,2
ikaanin,2
ikabubti,2
ika-ila,2
ikina-bad,2
ikatwa,2
ikinalulungkkot,2
ikaw.na,2
ikinakailangang,2
ika-trese,2
ikawjaycob?one,2
ikalawa.hindi,2
ikinapital,2
ikasi,2
ikinauungol,2
ikapitong-glorya,2
ika-34th,2
ikakatwirang,2
ikaaahon,2
ikabahal,2
ikinakaloob,2
ikamumulat,2
ikangatog,2
ikamuhi,2
ikapoot,2
ikasopog,2
ikatago,2
ikakahambog,2
ikanatok,2
ikinapikit,2
ikapag,2
ikauulad,2
ikatutwa,2
ikabalaka,2
ikaluwag,2
ikaalimang,2
ikinakadkad,2
ikinaguguluhan,2
ikatok,2
ikanal,2
ikinatanggal,2
ikina-gulat,2
ika-galit,2
ika-pitongtatak,2
ika-40ng,2
ikinakatwa,2
ikaaksidente,2
ikatlo?a,2
ikinagaganito,2
ikinakahong,2
ikinatalino,2
ikawkaya,2
ikalimang-pinakamataas,2
ikatatawid,2
ikinalambot,2
ikare-relax,2
ikahihilo,2
ikinalulugi,2
ikaalam,2
ikaaa,2
ikapapalagay,2
ika-upat,2
ika-baynte,2
ikalalabas,2
ikawiibigin,2
ikakainit,2
